word	id	frequency
occupied	5099	9
florist	5100	9
freeze	5101	9
bride	5102	9
smash	5103	9
backs	5104	9
symphony	5105	9
cast	5106	9
drift	5107	9
stella	5108	9
substantial	5109	9
leading	5110	9
rows	5111	9
indifferent	5112	9
blind	5113	9
mandarin	5114	9
fortunate	5115	9
physical	5116	9
cater	5117	9
shitty	5118	9
nacho	5119	9
policy	5120	9
exhibits	5121	9
mastro	5122	9
soba	5123	9
uncle	5124	9
jacuzzi	5125	9
kilt	5126	9
petsmart	5127	9
stuffy	5128	9
prove	5129	9
swordfish	5130	9
talks	5131	9
wonton	5132	9
preserves	5133	9
sir	5134	9
biscuit	5135	9
unimpressed	5136	9
cancel	5137	9
regional	5138	9
kicked	5139	9
ufc	5140	9
trainers	5141	9
munchies	5142	9
sweetheart	5143	9
accent	5144	9
jars	5145	9
refilling	5146	9
blackened	5147	9
warehouse	5148	9
overpower	5149	9
greatly	5150	9
parm	5151	9
mildly	5152	9
peter	5153	9
pours	5154	9
accustomed	5155	9
drafts	5156	9
sincere	5157	9
baklava	5158	9
treasure	5159	9
accompany	5160	9
spaces	5161	9
lemongrass	5162	9
layered	5163	9
canadian	5164	9
hamburgers	5165	9
jewish	5166	9
friendlier	5167	9
ross	5168	9
bikes	5169	9
accurate	5170	9
cor	5171	9
almond	5172	9
daddy	5173	9
catching	5174	9
rico	5175	9
celebration	5176	9
guessed	5177	9
ivy	5178	9
yea	5179	9
recipes	5180	9
chilaquiles	5181	9
exposed	5182	9
honesty	5183	9
pasties	5184	9
vista	5185	9
rokerij	5186	9
lion	5187	9
ciabatta	5188	9
pedicures	5189	9
anxious	5190	9
pause	5191	9
wandering	5192	9
atop	5193	9
shave	5194	9
mu	5195	9
padre	5196	9
glory	5197	9
busboy	5198	9
numbers	5199	9
underwhelming	5200	9
changs	5201	9
loudly	5202	9
kim	5203	9
octopus	5204	9
bummed	5205	9
brio	5206	9
breadfruit	5207	9
ph	5208	9
baguette	5209	9
soccer	5210	9
forth	5211	9
drew	5212	9
links	5213	9
admission	5214	9
lavosh	5215	9
shawarma	5216	9
adjacent	5217	9
stingy	5218	9
instructor	5219	9
elements	5220	9
cork	5221	9
mecca	5222	9
fourth	5223	9
struggling	5224	9
understandable	5225	9
ace	5226	9
kiltlifter	5227	9
alice	5228	9
tiki	5229	9
altogether	5230	9
signage	5231	9
sommelier	5232	9
yupha	5233	9
expiration	5234	9
pairs	5235	9
filed	5236	9
pong	5237	9
packs	5238	9
david	5239	9
moore	5240	9
counters	5241	9
reminiscent	5242	9
estate	5243	9
damage	5244	9
piestewa	5245	9
laura	5246	9
india	5247	9
bra	5248	9
clarice	5249	9
joes	5250	8
denver	5251	8
jacket	5252	8
merry	5253	8
imho	5254	8
rudely	5255	8
innovative	5256	8
400	5257	8
seek	5258	8
advanced	5259	8
furnishings	5260	8
rays	5261	8
umm	5262	8
drug	5263	8
inner	5264	8
purple	5265	8
questionable	5266	8
cereal	5267	8
sally	5268	8
automatically	5269	8
princess	5270	8
barista	5271	8
sizzling	5272	8
tang	5273	8
instructions	5274	8
swipe	5275	8
omelets	5276	8
max	5277	8
panang	5278	8
cleanest	5279	8
cadillac	5280	8
incompetent	5281	8
stadiums	5282	8
mature	5283	8
electric	5284	8
shock	5285	8
canal	5286	8
spoken	5287	8
approximately	5288	8
indicated	5289	8
limp	5290	8
viewing	5291	8
chunk	5292	8
ness	5293	8
copper	5294	8
eyed	5295	8
caliber	5296	8
decoration	5297	8
baseline	5298	8
spit	5299	8
sidewalk	5300	8
organization	5301	8
someplace	5302	8
praise	5303	8
miserable	5304	8
amy	5305	8
sipped	5306	8
image	5307	8
bizarre	5308	8
notable	5309	8
linen	5310	8
pathetic	5311	8
upbeat	5312	8
marcellino	5313	8
tempting	5314	8
strings	5315	8
aaron	5316	8
born	5317	8
12th	5318	8
earthy	5319	8
thinner	5320	8
slab	5321	8
cardinal	5322	8
poblano	5323	8
envy	5324	8
breasts	5325	8
boxed	5326	8
soaking	5327	8
sayin	5328	8
rainy	5329	8
addict	5330	8
rides	5331	8
hosted	5332	8
printed	5333	8
waters	5334	8
disgusted	5335	8
thicker	5336	8
oils	5337	8
sheets	5338	8
nation	5339	8
bachelorette	5340	8
roaring	5341	8
nypd	5342	8
crawl	5343	8
safety	5344	8
dreams	5345	8
eric	5346	8
taxi	5347	8
performers	5348	8
singapore	5349	8
rad	5350	8
talkative	5351	8
gosh	5352	8
authenticity	5353	8
routine	5354	8
advertise	5355	8
cinema	5356	8
painless	5357	8
thee	5358	8
deviled	5359	8
nosh	5360	8
associate	5361	8
efforts	5362	8
decisions	5363	8
vehicles	5364	8
stamp	5365	8
corridor	5366	8
fryer	5367	8
patronage	5368	8
anybody	5369	8
favs	5370	8
pigs	5371	8
hardware	5372	8
professionalism	5373	8
lackluster	5374	8
marinade	5375	8
invisible	5376	8
spotty	5377	8
crudo	5378	8
cured	5379	8
gratin	5380	8
smack	5381	8
ironically	5382	8
associated	5383	8
sicilian	5384	8
domestic	5385	8
replacement	5386	8
imitation	5387	8
charcoal	5388	8
damned	5389	8
brim	5390	8
unsure	5391	8
cheat	5392	8
caution	5393	8
youngest	5394	8
sara	5395	8
moscato	5396	8
sterile	5397	8
repairs	5398	8
thursdays	5399	8
drugs	5400	8
seeds	5401	8
planet	5402	8
earn	5403	8
guaranteed	5404	8
pushed	5405	8
amuse	5406	8
pancetta	5407	8
net	5408	8
assorted	5409	8
coolers	5410	8
epic	5411	8
boar	5412	8
guilt	5413	8
thousands	5414	8
wheels	5415	8
lindsey	5416	8
descriptions	5417	8
relative	5418	8
patronize	5419	8
language	5420	8
caused	5421	8
chilis	5422	8
occurred	5423	8
galore	5424	8
london	5425	8
desperately	5426	8
qt	5427	8
sole	5428	8
discussed	5429	8
johns	5430	8
formula	5431	8
flair	5432	8
wishing	5433	8
mlb	5434	8
reflect	5435	8
preface	5436	8
marathon	5437	8
pears	5438	8
fiesta	5439	8
cancer	5440	8
jose	5441	8
mixes	5442	8
consumer	5443	8
predictable	5444	8
pays	5445	8
fewer	5446	8
bouncers	5447	8
usa	5448	8
buffets	5449	8
thread	5450	8
complicated	5451	8
babies	5452	8
cranky	5453	8
systems	5454	8
plantain	5455	8
tools	5456	8
weigh	5457	8
materials	5458	8
advise	5459	8
tortas	5460	8
repaired	5461	8
speaker	5462	8
lookout	5463	8
papers	5464	8
comfortably	5465	8
dinning	5466	8
substance	5467	8
cristo	5468	8
composed	5469	8
stating	5470	8
tartar	5471	8
earrings	5472	8
rooftop	5473	8
cane	5474	8
flirting	5475	8
cal	5476	8
carlos	5477	8
yearly	5478	8
residents	5479	8
responsible	5480	8
whoa	5481	8
secondly	5482	8
pastas	5483	8
memorial	5484	8
aiello	5485	8
shaded	5486	8
icing	5487	8
unpretentious	5488	8
cd	5489	8
decade	5490	8
hazelnut	5491	8
lies	5492	8
overflowing	5493	8
tripe	5494	8
reserve	5495	8
marsala	5496	8
miller	5497	8
noca	5498	8
pitas	5499	8
horses	5500	8
donkey	5501	8
ihop	5502	8
cabernet	5503	8
scone	5504	8
americano	5505	8
france	5506	8
ad	5507	8
1000	5508	8
bump	5509	8
vendor	5510	8
churros	5511	8
chilies	5512	8
forgo	5513	8
rank	5514	8
european	5515	8
chiles	5516	8
bustling	5517	8
cesar	5518	8
cochinita	5519	8
tanning	5520	8
longest	5521	8
fnb	5522	8
architecture	5523	8
hosts	5524	8
performances	5525	8
associates	5526	8
strikes	5527	8
individuals	5528	8
healthcare	5529	8
thankful	5530	8
stacked	5531	8
horrendous	5532	8
ciao	5533	8
fairway	5534	8
nuggets	5535	8
windsor	5536	8
connoisseur	5537	8
humor	5538	8
poker	5539	8
structure	5540	8
pleasing	5541	8
towners	5542	8
intend	5543	8
floating	5544	8
peek	5545	8
pbr	5546	8
wandered	5547	8
turkish	5548	8
climb	5549	8
powdered	5550	8
relaxation	5551	8
yummm	5552	8
aspects	5553	8
ancient	5554	8
coin	5555	8
techniques	5556	8
250	5557	8
baking	5558	8
honeymoon	5559	8
urgent	5560	8
oozing	5561	8
qualify	5562	8
carefully	5563	8
comparing	5564	8
tattoo	5565	8
toffee	5566	8
airline	5567	8
idiot	5568	8
tremendous	5569	8
temperatures	5570	8
pharmacy	5571	8
pointing	5572	8
baristas	5573	8
useless	5574	8
brow	5575	8
fred	5576	8
aerobics	5577	8
mound	5578	8
whip	5579	8
refuse	5580	8
wally	5581	8
carl	5582	8
snagged	5583	8
tostadas	5584	8
rain	5585	8
kicking	5586	8
jammed	5587	8
sending	5588	8
farms	5589	8
preserve	5590	8
grinders	5591	8
tourists	5592	8
juke	5593	8
mouse	5594	8
leisurely	5595	8
steakhouses	5596	8
peeps	5597	8
girly	5598	8
mickey	5599	8
squaw	5600	8
blowing	5601	8
bud	5602	8
premade	5603	8
clips	5604	8
aunty	5605	8
victoria	5606	8
bertos	5607	8
daiya	5608	8
gathered	5609	8
hubster	5610	8
maricopa	5611	8
smallest	5612	8
toss	5613	8
expand	5614	8
designated	5615	8
virgin	5616	8
farther	5617	8
defalco	5618	8
saucy	5619	8
facts	5620	8
puffs	5621	8
styled	5622	8
inspection	5623	8
tomatillo	5624	8
lessons	5625	8
fiancee	5626	8
thanked	5627	8
hearts	5628	8
bs	5629	8
sephora	5630	8
career	5631	8
cools	5632	8
oreo	5633	8
stunning	5634	8
bargains	5635	8
guided	5636	8
unacceptable	5637	8
hyatt	5638	8
dingy	5639	8
melting	5640	8
pints	5641	8
stole	5642	8
nike	5643	8
paul	5644	8
groomer	5645	8
reported	5646	8
rio	5647	8
introduce	5648	8
advertised	5649	8
creates	5650	8
bento	5651	8
barcelona	5652	8
urinal	5653	8
vision	5654	8
chops	5655	8
yell	5656	8
clam	5657	8
lobbys	5658	8
bungalow	5659	8
intrusive	5660	8
stocking	5661	8
pate	5662	8
chowder	5663	8
hyped	5664	8
cardio	5665	8
sidebar	5666	8
peking	5667	8
float	5668	8
whopper	5669	8
batch	5670	8
shakes	5671	8
einstein	5672	8
suspect	5673	8
contacts	5674	8
ski	5675	8
roberto	5676	8
speaks	5677	8
saturated	5678	8
adobe	5679	8
dbg	5680	8
activity	5681	8
ranges	5682	8
dosa	5683	8
dietary	5684	8
jerry	5685	8
weights	5686	8
cotta	5687	8
sox	5688	8
differently	5689	7
ginormous	5690	7
apricot	5691	7
coffees	5692	7
rei	5693	7
competitors	5694	7
union	5695	7
hospitals	5696	7
tipped	5697	7
george	5698	7
explanation	5699	7
banner	5700	7
thumb	5701	7
criteria	5702	7
military	5703	7
ought	5704	7
dimly	5705	7
drives	5706	7
whom	5707	7
nah	5708	7
anywho	5709	7
clerk	5710	7
trick	5711	7
imagination	5712	7
chickens	5713	7
dobson	5714	7
jumping	5715	7
mmmmm	5716	7
bevmo	5717	7
homes	5718	7
darker	5719	7
cardboard	5720	7
plated	5721	7
touches	5722	7
throat	5723	7
killing	5724	7
mj	5725	7
dangerously	5726	7
cap	5727	7
reached	5728	7
applied	5729	7
muscles	5730	7
graduated	5731	7
graduate	5732	7
honor	5733	7
tie	5734	7
elbows	5735	7
peeve	5736	7
addicting	5737	7
smashfries	5738	7
covering	5739	7
beforehand	5740	7
arriba	5741	7
greene	5742	7
reward	5743	7
series	5744	7
dice	5745	7
fresca	5746	7
outing	5747	7
digging	5748	7
stringy	5749	7
blends	5750	7
coronado	5751	7
distracted	5752	7
stetson	5753	7
leeks	5754	7
mormon	5755	7
calendar	5756	7
overbearing	5757	7
buys	5758	7
fantasy	5759	7
perk	5760	7
scare	5761	7
reply	5762	7
inattentive	5763	7
approx	5764	7
gummy	5765	7
apartments	5766	7
malbec	5767	7
buddies	5768	7
argued	5769	7
sol	5770	7
roti	5771	7
boasts	5772	7
title	5773	7
arranged	5774	7
assigned	5775	7
apply	5776	7
sunglasses	5777	7
trap	5778	7
veg	5779	7
88	5780	7
overs	5781	7
despise	5782	7
ahh	5783	7
proceed	5784	7
walnuts	5785	7
effective	5786	7
foccacia	5787	7
fillings	5788	7
bashas	5789	7
poke	5790	7
deck	5791	7
tags	5792	7
chatty	5793	7
figs	5794	7
sonic	5795	7
joining	5796	7
interrupted	5797	7
danny	5798	7
excessive	5799	7
envisioned	5800	7
chock	5801	7
skate	5802	7
rink	5803	7
gang	5804	7
biggie	5805	7
proudly	5806	7
goodbye	5807	7
increase	5808	7
maintain	5809	7
conclusion	5810	7
jamaican	5811	7
depth	5812	7
rubios	5813	7
rob	5814	7
copious	5815	7
sends	5816	7
baker	5817	7
hybrid	5818	7
tin	5819	7
selecting	5820	7
utterly	5821	7
nephew	5822	7
haunt	5823	7
compote	5824	7
woods	5825	7
execution	5826	7
celebrated	5827	7
december	5828	7
chuck	5829	7
travels	5830	7
painfully	5831	7
citizens	5832	7
limes	5833	7
paneer	5834	7
oranges	5835	7
pits	5836	7
tissue	5837	7
windy	5838	7
luke	5839	7
michigan	5840	7
unassuming	5841	7
bam	5842	7
wilted	5843	7
ceilings	5844	7
annoyance	5845	7
ballet	5846	7
digital	5847	7
rentals	5848	7
packing	5849	7
hospitable	5850	7
carded	5851	7
vanity	5852	7
cigarettes	5853	7
imaginable	5854	7
rewarded	5855	7
odds	5856	7
exquisite	5857	7
bumped	5858	7
shoved	5859	7
binkley	5860	7
bouche	5861	7
affair	5862	7
ambient	5863	7
senses	5864	7
heather	5865	7
anticipated	5866	7
relieved	5867	7
browsing	5868	7
faves	5869	7
fleming	5870	7
overhead	5871	7
lucked	5872	7
vibrant	5873	7
knot	5874	7
dismay	5875	7
weekdays	5876	7
explode	5877	7
nap	5878	7
reg	5879	7
prob	5880	7
apparel	5881	7
google	5882	7
causes	5883	7
stare	5884	7
impressions	5885	7
error	5886	7
progressive	5887	7
crushed	5888	7
provider	5889	7
90s	5890	7
papago	5891	7
anticipate	5892	7
gusto	5893	7
arrogant	5894	7
intentions	5895	7
technically	5896	7
contract	5897	7
marvelous	5898	7
focaccia	5899	7
damaged	5900	7
ipod	5901	7
independently	5902	7
44	5903	7
downright	5904	7
bumping	5905	7
latin	5906	7
heed	5907	7
engaging	5908	7
valentine	5909	7
arent	5910	7
kyle	5911	7
aggressive	5912	7
liar	5913	7
listing	5914	7
screams	5915	7
discuss	5916	7
sticking	5917	7
stream	5918	7
bulbs	5919	7
roller	5920	7
barnes	5921	7
noble	5922	7
keys	5923	7
teenagers	5924	7
insult	5925	7
misses	5926	7
posters	5927	7
formerly	5928	7
executive	5929	7
candle	5930	7
continental	5931	7
computers	5932	7
sneak	5933	7
bowling	5934	7
villa	5935	7
fireplaces	5936	7
dollop	5937	7
yolk	5938	7
150	5939	7
climbing	5940	7
assure	5941	7
compete	5942	7
attitudes	5943	7
atleast	5944	7
foothills	5945	7
passes	5946	7
chompie	5947	7
supper	5948	7
roka	5949	7
daunting	5950	7
tubs	5951	7
arnold	5952	7
caroline	5953	7
dolce	5954	7
harm	5955	7
sensitive	5956	7
dread	5957	7
sizable	5958	7
army	5959	7
landscaping	5960	7
bro	5961	7
haunts	5962	7
compares	5963	7
donate	5964	7
ducks	5965	7
fist	5966	7
accidentally	5967	7
nba	5968	7
hanger	5969	7
peoples	5970	7
produced	5971	7
shocking	5972	7
spicier	5973	7
purely	5974	7
treatments	5975	7
enjoyment	5976	7
kitsch	5977	7
sunshine	5978	7
scored	5979	7
bmw	5980	7
addiction	5981	7
pops	5982	7
healing	5983	7
seeking	5984	7
journey	5985	7
remotely	5986	7
overlooked	5987	7
tint	5988	7
sessions	5989	7
frustration	5990	7
broadway	5991	7
artistic	5992	7
biancoverde	5993	7
curb	5994	7
bragging	5995	7
carla	5996	7
grassy	5997	7
jokes	5998	7
weakness	5999	7
muni	6000	7
microwaved	6001	7
carved	6002	7
pairing	6003	7
solely	6004	7
voted	6005	7
colorado	6006	7
pistachios	6007	7
feedback	6008	7
upsell	6009	7
wiped	6010	7
suggests	6011	7
verdict	6012	7
guard	6013	7
zinfandel	6014	7
mush	6015	7
confirm	6016	7
ding	6017	7
reaction	6018	7
bound	6019	7
haji	6020	7
swedish	6021	7
supreme	6022	7
sugary	6023	7
labels	6024	7
floral	6025	7
outfit	6026	7
hollywood	6027	7
renaissance	6028	7
spirits	6029	7
humane	6030	7
harley	6031	7
behalf	6032	7
vicinity	6033	7
creature	6034	7
pupusa	6035	7
developed	6036	7
suited	6037	7
bamboo	6038	7
shoots	6039	7
bridge	6040	7
performed	6041	7
gm	6042	7
rotating	6043	7
topless	6044	7
graciously	6045	7
lincoln	6046	7
mcdonalds	6047	7
heartbeat	6048	7
intention	6049	7
plug	6050	7
exploring	6051	7
clubhouse	6052	7
dutch	6053	7
bros	6054	7
basmati	6055	7
havent	6056	7
interaction	6057	7
wrapping	6058	7
flooring	6059	7
paths	6060	7
steel	6061	7
42	6062	7
dept	6063	7
fixings	6064	7
il	6065	7
abilities	6066	7
heritage	6067	7
exceedingly	6068	7
forgive	6069	7
tanks	6070	7
tott	6071	7
hanny	6072	7
cob	6073	7
grocer	6074	7
flow	6075	7
grossed	6076	7
corrected	6077	7
airports	6078	7
web	6079	7
oak	6080	7
grinder	6081	7
expanded	6082	7
suits	6083	7
scenes	6084	7
slider	6085	7
inconvenience	6086	7
ants	6087	7
flown	6088	7
ao	6089	7
sucking	6090	7
status	6091	7
dodgers	6092	7
contrast	6093	7
meetings	6094	7
35th	6095	7
appointments	6096	7
appt	6097	7
butters	6098	7
strangely	6099	7
grainy	6100	7
snag	6101	7
sincerely	6102	7
whoop	6103	7
tile	6104	7
dottsy	6105	7
sweeping	6106	7
mixers	6107	7
f2z4rm	6108	7
ungk	6109	7
zqwcpzcpcq	6110	7
mistakes	6111	7
nightlife	6112	7
layers	6113	7
cola	6114	7
bat	6115	7
frosted	6116	7
pal	6117	7
agent	6118	7
kills	6119	7
randomly	6120	7
approaching	6121	7
spicey	6122	7
cops	6123	7
studying	6124	7
spell	6125	7
bubbly	6126	7
beside	6127	7
prescription	6128	7
irritating	6129	7
battery	6130	7
tejas	6131	7
chambord	6132	7
ohio	6133	7
karen	6134	7
picks	6135	7
involve	6136	7
candies	6137	7
divey	6138	7
wok	6139	7
sipping	6140	7
infection	6141	7
matched	6142	7
northwest	6143	7
logan	6144	7
committed	6145	7
evil	6146	7
afternoons	6147	7
acidic	6148	7
frame	6149	7
raves	6150	7
scream	6151	7
reaching	6152	7
netflix	6153	7
sections	6154	7
sonora	6155	7
repeatedly	6156	7
ummm	6157	7
tuned	6158	7
broiled	6159	7
knees	6160	7
delta	6161	7
bagged	6162	7
educated	6163	7
visitor	6164	7
kitty	6165	7
kristi	6166	7
chaos	6167	7
hella	6168	7
paella	6169	7
covers	6170	7
mat	6171	7
trophy	6172	7
wellness	6173	7
outer	6174	7
responsive	6175	7
runner	6176	7
sprout	6177	7
british	6178	7
randy	6179	7
danielle	6180	7
insane	6181	7
sustainable	6182	7
caters	6183	7
brave	6184	7
hula	6185	7
huckleberry	6186	7
counted	6187	7
brows	6188	7
angels	6189	7
conditioned	6190	7
nostalgia	6191	7
disposable	6192	7
persian	6193	7
surface	6194	7
ab	6195	7
sensor	6196	7
biased	6197	7
cabs	6198	7
fundido	6199	7
crinkle	6200	7
drivers	6201	7
tiffany	6202	7
dressings	6203	7
responded	6204	7
winco	6205	7
mcdowell	6206	7
windshield	6207	7
hunting	6208	7
neutral	6209	7
snarky	6210	7
technician	6211	7
tinyurl	6212	7
jake	6213	7
sur	6214	7
extreme	6215	7
depot	6216	7
bff	6217	7
article	6218	6
complementary	6219	6
avacado	6220	6
decades	6221	6
positives	6222	6
landmark	6223	6
tropical	6224	6
techs	6225	6
zoe	6226	6
household	6227	6
warrants	6228	6
slip	6229	6
mayonnaise	6230	6
camping	6231	6
tolerable	6232	6
standby	6233	6
ticoz	6234	6
crash	6235	6
pepsi	6236	6
episode	6237	6
cellar	6238	6
crema	6239	6
focusing	6240	6
closely	6241	6
pages	6242	6
examples	6243	6
tastings	6244	6
ipad	6245	6
acting	6246	6
creams	6247	6
delay	6248	6
cashew	6249	6
proscuitto	6250	6
flautas	6251	6
yorker	6252	6
peppercorn	6253	6
sofa	6254	6
crowed	6255	6
shwarma	6256	6
tahini	6257	6
dd	6258	6
kimchi	6259	6
vaguely	6260	6
nozzle	6261	6
dispenser	6262	6
disclaimer	6263	6
individually	6264	6
perks	6265	6
queens	6266	6
neglected	6267	6
santan	6268	6
enthusiasm	6269	6
gesture	6270	6
rescue	6271	6
flock	6272	6
connected	6273	6
wth	6274	6
scones	6275	6
describes	6276	6
nostalgic	6277	6
ribbon	6278	6
award	6279	6
professors	6280	6
24th	6281	6
christine	6282	6
easiest	6283	6
29	6284	6
worlds	6285	6
yumm	6286	6
murphy	6287	6
brewpub	6288	6
amusing	6289	6
bullshit	6290	6
disappoints	6291	6
52	6292	6
ahhh	6293	6
magnificent	6294	6
oj	6295	6
mixer	6296	6
madness	6297	6
influence	6298	6
snickerdoodle	6299	6
click	6300	6
impatient	6301	6
esplanade	6302	6
sources	6303	6
tgi	6304	6
olivos	6305	6
strict	6306	6
beloved	6307	6
cokes	6308	6
rag	6309	6
lollipops	6310	6
jamba	6311	6
hoppin	6312	6
stinkweeds	6313	6
hopped	6314	6
jewel	6315	6
lai	6316	6
qc	6317	6
bleh	6318	6
doughnuts	6319	6
captain	6320	6
drops	6321	6
marginal	6322	6
goose	6323	6
vietnam	6324	6
herbed	6325	6
drain	6326	6
unbearable	6327	6
andrew	6328	6
dab	6329	6
priority	6330	6
passengers	6331	6
snake	6332	6
hates	6333	6
intriguing	6334	6
gently	6335	6
dennys	6336	6
coats	6337	6
ranged	6338	6
irritated	6339	6
yukon	6340	6
crisps	6341	6
skating	6342	6
meth	6343	6
quarters	6344	6
roots	6345	6
sand	6346	6
virtually	6347	6
failure	6348	6
blocked	6349	6
betty	6350	6
drowning	6351	6
partake	6352	6
graham	6353	6
reuben	6354	6
factors	6355	6
daycare	6356	6
forgave	6357	6
bruscetta	6358	6
loft	6359	6
moderately	6360	6
uncommon	6361	6
wallpaper	6362	6
bocce	6363	6
birthdays	6364	6
screamed	6365	6
accompaniment	6366	6
willingly	6367	6
pronounced	6368	6
suede	6369	6
serviced	6370	6
horrific	6371	6
elephant	6372	6
wary	6373	6
minnesota	6374	6
endeavor	6375	6
blueberries	6376	6
exist	6377	6
void	6378	6
method	6379	6
perform	6380	6
freaked	6381	6
sparkling	6382	6
prescriptions	6383	6
palatable	6384	6
cultures	6385	6
sarcasm	6386	6
von	6387	6
lloyd	6388	6
wright	6389	6
outs	6390	6
crush	6391	6
crammed	6392	6
ringo	6393	6
fastest	6394	6
isles	6395	6
maneuver	6396	6
bastard	6397	6
drawing	6398	6
coupled	6399	6
repeated	6400	6
caveat	6401	6
bookmans	6402	6
sriracha	6403	6
encouraged	6404	6
international	6405	6
nibble	6406	6
mealy	6407	6
suffered	6408	6
excessively	6409	6
sw	6410	6
trunk	6411	6
flier	6412	6
makeup	6413	6
shipping	6414	6
ovens	6415	6
poisoning	6416	6
knots	6417	6
favors	6418	6
panel	6419	6
carbs	6420	6
hispanic	6421	6
adjoining	6422	6
accomodate	6423	6
chalk	6424	6
estimate	6425	6
hrs	6426	6
handles	6427	6
paninis	6428	6
executed	6429	6
definetly	6430	6
noticing	6431	6
precious	6432	6
houstons	6433	6
gristle	6434	6
costing	6435	6
chewing	6436	6
calzones	6437	6
butternut	6438	6
saffron	6439	6
renovated	6440	6
renovations	6441	6
prix	6442	6
fixe	6443	6
judging	6444	6
singles	6445	6
span	6446	6
kickboxing	6447	6
tent	6448	6
oleanders	6449	6
fulfill	6450	6
curiosity	6451	6
yelled	6452	6
experiment	6453	6
practical	6454	6
profit	6455	6
upfront	6456	6
embarrassing	6457	6
furnished	6458	6
tow	6459	6
uniforms	6460	6
mailing	6461	6
condesa	6462	6
proof	6463	6
tubes	6464	6
albert	6465	6
temporary	6466	6
snicker	6467	6
pillow	6468	6
mattress	6469	6
silky	6470	6
rise	6471	6
detailed	6472	6
jared	6473	6
shy	6474	6
cameras	6475	6
romance	6476	6
motivated	6477	6
locale	6478	6
utter	6479	6
shine	6480	6
vacuum	6481	6
favourite	6482	6
mingle	6483	6
39	6484	6
truely	6485	6
diggity	6486	6
dehydrated	6487	6
noteworthy	6488	6
proved	6489	6
gathering	6490	6
toasty	6491	6
gap	6492	6
biking	6493	6
sudden	6494	6
region	6495	6
hotter	6496	6
fixing	6497	6
tracks	6498	6
rant	6499	6
carried	6500	6
foul	6501	6
capacity	6502	6
lalibela	6503	6
injera	6504	6
cliff	6505	6
institution	6506	6
blvd	6507	6
havarti	6508	6
manages	6509	6
string	6510	6
12oz	6511	6
bravo	6512	6
accompaniments	6513	6
peppery	6514	6
vote	6515	6
crumbled	6516	6
menudo	6517	6
reflects	6518	6
drybar	6519	6
washing	6520	6
physicians	6521	6
mode	6522	6
nick	6523	6
contain	6524	6
wipes	6525	6
elvis	6526	6
flakes	6527	6
minced	6528	6
medley	6529	6
fe	6530	6
delayed	6531	6
showcase	6532	6
expanding	6533	6
groomed	6534	6
lbs	6535	6
unappetizing	6536	6
gain	6537	6
zia	6538	6
fools	6539	6
reduced	6540	6
safely	6541	6
caps	6542	6
functional	6543	6
mazing	6544	6
napa	6545	6
heirloom	6546	6
claims	6547	6
economic	6548	6
carly	6549	6
somethin	6550	6
criticism	6551	6
scan	6552	6
elevation	6553	6
pin	6554	6
churro	6555	6
pedestrian	6556	6
fairways	6557	6
growler	6558	6
transaction	6559	6
flo	6560	6
gordon	6561	6
everyones	6562	6
shuffleboard	6563	6
apprehensive	6564	6
sh	6565	6
traditionally	6566	6
firstly	6567	6
110	6568	6
lifter	6569	6
unaware	6570	6
meringue	6571	6
georgia	6572	6
bicycle	6573	6
spendy	6574	6
artificial	6575	6
experiencing	6576	6
dillards	6577	6
dancers	6578	6
myst	6579	6
worrying	6580	6
dips	6581	6
wicked	6582	6
opportunities	6583	6
twelve	6584	6
broad	6585	6
blatantly	6586	6
blazing	6587	6
lucia	6588	6
sandals	6589	6
furry	6590	6
goers	6591	6
brooklyn	6592	6
losing	6593	6
rabbit	6594	6
pulls	6595	6
secure	6596	6
england	6597	6
toe	6598	6
miniature	6599	6
sinks	6600	6
cancelled	6601	6
reduction	6602	6
bee	6603	6
nicole	6604	6
mandatory	6605	6
marie	6606	6
teenage	6607	6
properties	6608	6
grills	6609	6
motivation	6610	6
vino	6611	6
liqueur	6612	6
stained	6613	6
piper	6614	6
aging	6615	6
attracted	6616	6
36	6617	6
spilled	6618	6
gather	6619	6
ole	6620	6
brittle	6621	6
validation	6622	6
consumed	6623	6
consuming	6624	6
slower	6625	6
yogurtology	6626	6
characters	6627	6
scuba	6628	6
desperate	6629	6
trumpet	6630	6
tim	6631	6
stumble	6632	6
flavoring	6633	6
hippie	6634	6
shoestring	6635	6
licked	6636	6
flew	6637	6
gio	6638	6
mam	6639	6
cherryblossom	6640	6
tunes	6641	6
rundown	6642	6
defunct	6643	6
retailers	6644	6
ruth	6645	6
sandwhiches	6646	6
thirty	6647	6
sundaes	6648	6
touching	6649	6
crystals	6650	6
vast	6651	6
moves	6652	6
cherries	6653	6
trailer	6654	6
euro	6655	6
absurd	6656	6
tso	6657	6
scallion	6658	6
hungover	6659	6
believer	6660	6
opener	6661	6
affect	6662	6
discussion	6663	6
thigh	6664	6
perusing	6665	6
54	6666	6
spear	6667	6
returns	6668	6
51	6669	6
relevant	6670	6
shares	6671	6
subpar	6672	6
madonna	6673	6
lounging	6674	6
teaching	6675	6
pups	6676	6
gary	6677	6
demand	6678	6
vindaloo	6679	6
curried	6680	6
rubio	6681	6
fettuccine	6682	6
bombers	6683	6
toy	6684	6
andrea	6685	6
golfing	6686	6
cutest	6687	6
commitment	6688	6
ohso	6689	6
med	6690	6
branches	6691	6
leftover	6692	6
porter	6693	6
